acoustic_scene_label,audio_fileNames,feat_ablation_preds,scene_events,feat_ablation_events
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-vienna-209-6383-a.wav,"['metro_station', 'metro', 'metro', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'tram', 'metro_station', 'metro_station', 'metro_station']","['Animal', 'Horse', 'Clip-clop', 'Speech']","[['Animal', 'Horse', 'Clip-clop', 'Speech', 'Domestic animals, pets'], ['Horse', 'Clip-clop', 'Animal', 'Speech', 'Neigh, whinny'], ['Horse', 'Clip-clop', 'Animal', 'Speech', 'Neigh, whinny'], ['Horse', 'Clip-clop', 'Animal', 'Neigh, whinny', 'Speech'], ['Horse', 'Clip-clop', 'Animal', 'Neigh, whinny', 'Speech'], ['Horse', 'Clip-clop', 'Animal', 'Speech', 'Neigh, whinny'], ['Animal', 'Speech', 'Clip-clop', 'Horse'], ['Horse', 'Animal', 'Clip-clop', 'Speech', 'Neigh, whinny'], ['Horse', 'Clip-clop', 'Animal', 'Neigh, whinny', 'Speech'], ['Animal', 'Horse', 'Clip-clop', 'Speech', 'Neigh, whinny'], ['Animal', 'Horse', 'Clip-clop', 'Speech', 'Neigh, whinny'], ['Animal', 'Horse', 'Clip-clop', 'Speech', 'Neigh, whinny'], ['Animal', 'Speech', 'Horse', 'Clip-clop'], ['Animal', 'Speech', 'Horse', 'Clip-clop'], ['Animal', 'Speech', 'Horse', 'Clip-clop'], ['Animal', 'Horse', 'Clip-clop', 'Speech', 'Neigh, whinny']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-barcelona-203-6134-a.wav,"['metro_station', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'street_pedestrian', 'public_square', 'metro_station', 'metro_station', 'airport']","['Speech', 'Clip-clop', 'Animal', 'Horse', 'Neigh, whinny']","[['Speech', 'Clip-clop', 'Animal', 'Horse', 'Domestic animals, pets', 'Dog'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Neigh, whinny'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny', 'Vehicle'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Neigh, whinny']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6228-a.wav,"['metro_station', 'metro', 'metro', 'metro_station', 'metro', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'public_square', 'metro_station', 'metro_station', 'street_traffic']","['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run']","[['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run'], ['Speech', 'Horse', 'Clip-clop', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6195-a.wav,"['metro_station', 'metro', 'metro', 'metro_station', 'metro_station', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'public_square', 'metro_station', 'metro_station', 'street_traffic']","['Speech', 'Animal', 'Outside, urban or manmade']","[['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal'], ['Speech'], ['Speech'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Animal', 'Outside, urban or manmade']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-vienna-209-6385-a.wav,"['metro_station', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro']","['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run']","[['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Animal', 'Horse', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run'], ['Clip-clop', 'Horse', 'Animal', 'Speech', 'Run']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-barcelona-203-6124-a.wav,"['metro_station', 'metro', 'metro', 'metro_station', 'metro', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'public_square', 'metro_station', 'metro_station', 'airport']","['Speech', 'Animal', 'Clip-clop', 'Horse']","[['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-vienna-209-6359-a.wav,"['metro_station', 'metro', 'metro', 'metro_station', 'metro_station', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'street_pedestrian', 'public_square', 'metro_station', 'metro_station', 'street_traffic']","['Rodents, rats, mice', 'Patter', 'Animal', 'Mouse']","[['Rodents, rats, mice', 'Patter', 'Animal', 'Mouse'], ['Animal', 'Horse', 'Clip-clop'], ['Animal', 'Horse', 'Clip-clop', 'Patter', 'Rodents, rats, mice'], ['Patter', 'Rodents, rats, mice', 'Typing', 'Animal', 'Computer keyboard'], ['Patter', 'Rodents, rats, mice', 'Mouse', 'Animal'], ['Patter', 'Rodents, rats, mice', 'Animal', 'Mouse'], ['Patter', 'Rodents, rats, mice', 'Animal', 'Mouse', 'Typing'], ['Patter', 'Rodents, rats, mice', 'Animal', 'Typing', 'Computer keyboard', 'Mouse'], ['Patter', 'Rodents, rats, mice', 'Animal', 'Typing', 'Computer keyboard'], ['Patter', 'Rodents, rats, mice', 'Animal'], ['Patter', 'Rodents, rats, mice', 'Animal'], ['Rodents, rats, mice', 'Patter', 'Animal', 'Tick-tock'], ['Patter', 'Rodents, rats, mice', 'Animal', 'Tick-tock', 'Tick'], ['Rodents, rats, mice', 'Patter', 'Animal', 'Mouse'], ['Rodents, rats, mice', 'Patter', 'Animal', 'Mouse', 'Tick-tock'], ['Rodents, rats, mice', 'Patter', 'Animal', 'Mouse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-vienna-209-6368-a.wav,"['metro', 'metro', 'tram', 'tram', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro_station', 'airport']","['Speech', 'Typing', 'Clip-clop', 'Computer keyboard', 'Animal', 'Horse']","[['Speech', 'Typing'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle'], ['Speech', 'Vehicle', 'Clip-clop', 'Horse'], ['Speech', 'Typing', 'Computer keyboard', 'Vehicle', 'Clip-clop'], ['Speech', 'Vehicle', 'Clip-clop'], ['Speech', 'Clip-clop', 'Typing', 'Computer keyboard', 'Horse', 'Animal'], ['Speech', 'Typing', 'Computer keyboard', 'Clip-clop', 'Animal', 'Horse'], ['Typing', 'Computer keyboard', 'Speech', 'Typewriter'], ['Typing', 'Speech', 'Computer keyboard', 'Animal', 'Clip-clop'], ['Speech', 'Clip-clop', 'Typing', 'Computer keyboard', 'Animal', 'Horse'], ['Speech', 'Typing', 'Animal', 'Clip-clop', 'Computer keyboard', 'Horse'], ['Speech', 'Typing', 'Clip-clop', 'Computer keyboard', 'Animal'], ['Speech', 'Clip-clop'], ['Speech', 'Patter', 'Clip-clop', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Typing', 'Clip-clop', 'Computer keyboard', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-vienna-209-6386-a.wav,"['metro_station', 'tram', 'tram', 'tram', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Chink, clink', 'Animal']","[['Speech', 'Chink, clink', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Chink, clink'], ['Speech', 'Chink, clink', 'Animal'], ['Speech', 'Chink, clink', 'Animal'], ['Speech', 'Chink, clink', 'Glass', 'Animal'], ['Speech', 'Chink, clink', 'Animal'], ['Speech', 'Animal', 'Chink, clink'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Chink, clink', 'Music'], ['Speech', 'Animal', 'Clip-clop', 'Music', 'Chink, clink', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Chink, clink'], ['Speech', 'Animal', 'Chink, clink'], ['Speech', 'Animal', 'Chink, clink'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Chink, clink'], ['Speech', 'Chink, clink', 'Animal']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6223-a.wav,"['metro_station', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'street_traffic']",['Speech'],"[['Speech', 'Animal', 'Mouse'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Vehicle'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech'], ['Speech', 'Silence'], ['Speech', 'Animal'], ['Speech', 'Animal']]"
