acoustic_scene_label,audio_fileNames,feat_ablation_preds,scene_events,feat_ablation_events
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-barcelona-203-6129-a.wav,"['airport', 'metro_station', 'airport', 'metro_station', 'public_square', 'public_square', 'public_square', 'metro', 'metro_station', 'tram', 'metro_station', 'tram', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Horse', 'Animal']","[['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Vehicle'], ['Speech', 'Clip-clop', 'Vehicle', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Vehicle'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Vehicle', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Vehicle', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-helsinki-204-6164-a.wav,"['airport', 'metro', 'airport', 'public_square', 'public_square', 'public_square', 'public_square', 'metro_station', 'metro_station', 'tram', 'metro_station', 'metro', 'street_pedestrian', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Animal', 'Horse']","[['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal'], ['Speech'], ['Speech'], ['Speech', 'Clip-clop'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Clip-clop', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6261-a.wav,"['airport', 'street_traffic', 'airport', 'metro_station', 'public_square', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro', 'metro_station', 'street_pedestrian', 'street_pedestrian', 'metro', 'shopping_mall', 'airport']",[],"[['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle'], [], [], ['Mouse', 'Vehicle'], [], ['Speech'], [], [], ['Speech'], []]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-helsinki-204-6174-a.wav,"['airport', 'metro_station', 'airport', 'shopping_mall', 'public_square', 'metro_station', 'metro_station', 'metro', 'metro_station', 'tram', 'metro_station', 'tram', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']",['Speech'],"[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Animal'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Animal'], ['Speech']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-207-6290-a.wav,"['airport', 'metro_station', 'airport', 'public_square', 'airport', 'public_square', 'public_square', 'metro', 'metro_station', 'metro_station', 'metro_station', 'tram', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Animal', 'Horse']","[['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Bird'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-207-6308-a.wav,"['airport', 'metro_station', 'airport', 'public_square', 'airport', 'public_square', 'public_square', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'tram', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Animal', 'Horse']","[['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-barcelona-203-6125-a.wav,"['airport', 'metro', 'airport', 'public_square', 'public_square', 'public_square', 'public_square', 'metro_station', 'metro_station', 'metro', 'metro_station', 'metro', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Animal', 'Clip-clop', 'Horse']","[['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Bird', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Clip-clop', 'Bird'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Bird', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-207-6300-a.wav,"['airport', 'public_square', 'airport', 'public_square', 'airport', 'public_square', 'public_square', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'tram', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Animal', 'Horse']","[['Speech', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade'], ['Speech'], ['Speech', 'Clip-clop', 'Animal', 'Outside, urban or manmade'], ['Speech', 'Chatter', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-helsinki-204-6167-a.wav,"['airport', 'street_traffic', 'airport', 'shopping_mall', 'public_square', 'public_square', 'public_square', 'metro', 'metro_station', 'tram', 'metro_station', 'metro', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Horse', 'Animal']","[['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Duck', 'Fowl', 'Honk', 'Quack', 'Goose'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-208-6326-a.wav,"['airport', 'metro_station', 'airport', 'public_square', 'airport', 'shopping_mall', 'public_square', 'metro_station', 'metro_station', 'metro', 'metro_station', 'metro', 'shopping_mall', 'metro', 'shopping_mall', 'shopping_mall']","['Speech', 'Clip-clop', 'Animal', 'Horse']","[['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Music'], ['Speech', 'Clip-clop', 'Animal'], ['Speech', 'Clip-clop', 'Music', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Music'], ['Speech', 'Clip-clop', 'Animal', 'Mouse', 'Horse', 'Music'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Mouse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-208-6318-a.wav,"['airport', 'street_traffic', 'airport', 'metro_station', 'metro_station', 'public_square', 'public_square', 'metro', 'metro_station', 'metro', 'metro_station', 'street_pedestrian', 'public_square', 'metro', 'shopping_mall', 'airport']","['Speech', 'Clip-clop', 'Horse', 'Animal']","[['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech'], ['Speech', 'Clip-clop', 'Horse', 'Basketball bounce'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Mouse', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Mouse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Mouse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Tick-tock', 'Tick'], ['Speech', 'Clip-clop', 'Animal', 'Mouse'], ['Speech', 'Mouse', 'Clip-clop', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Mouse'], ['Speech', 'Clip-clop', 'Horse', 'Animal']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-208-6324-a.wav,"['airport', 'public_square', 'airport', 'public_square', 'airport', 'shopping_mall', 'public_square', 'metro', 'metro_station', 'metro', 'shopping_mall', 'metro', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Clip-clop', 'Animal', 'Horse']","[['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Male speech, man speaking'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Mouse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
airport,/work/dpandya/giggityGit/audioData/TUTUrban2018/developmentDataset/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-207-6298-a.wav,"['airport', 'metro_station', 'airport', 'public_square', 'airport', 'public_square', 'public_square', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall', 'tram', 'shopping_mall', 'metro', 'shopping_mall', 'public_square']","['Speech', 'Animal']","[['Speech', 'Crow', 'Caw', 'Animal', 'Duck'], ['Speech', 'Crow', 'Animal', 'Caw', 'Fowl', 'Duck'], ['Speech', 'Crow', 'Animal', 'Fowl', 'Caw'], ['Speech'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Fowl', 'Animal'], ['Speech', 'Fowl', 'Crow', 'Animal', 'Caw'], ['Speech', 'Fowl', 'Animal'], ['Speech', 'Animal', 'Fowl'], ['Speech'], ['Speech', 'Animal', 'Crow'], ['Speech', 'Animal'], ['Speech', 'Animal']]"
