acoustic_scene_label,audio_fileNames,feat_ablation_preds,scene_events,feat_ablation_events
bus,../audioData/sythenticSoundscenes/test/bus10_downshift_6.wav,"['tubestation', 'park', 'office', 'tube', 'bus', 'bus', 'bus', 'bus', 'park', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Music', 'Telephone', 'Alarm clock', 'Ringtone', 'Inside, small room']","[['Speech', 'Telephone bell ringing', 'Music', 'Telephone', 'Alarm clock', 'Ringtone', 'Television', 'Inside, small room'], ['Speech', 'Telephone bell ringing', 'Music', 'Telephone', 'Ringtone', 'Alarm clock'], ['Speech', 'Music', 'Telephone bell ringing', 'Telephone', 'Alarm clock'], ['Speech', 'Music', 'Telephone bell ringing', 'Telephone', 'Alarm clock']]"
bus,../audioData/sythenticSoundscenes/test/bus10_downshift_5.wav,"['tubestation', 'park', 'office', 'tube', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Music', 'Telephone bell ringing', 'Cough']","[['Speech', 'Cough', 'Music', 'Telephone bell ringing', 'Throat clearing'], ['Speech'], ['Speech', 'Cough', 'Music'], ['Speech', 'Music', 'Cough']]"
bus,../audioData/sythenticSoundscenes/test/bus1_downshift_7.wav,"['tubestation', 'busystreet', 'office', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Music', 'Chicken, rooster', 'Cough', 'Speech', 'Fowl', 'Bird', 'Cluck', 'Animal']","[['Music', 'Speech', 'Chicken, rooster', 'Animal'], ['Music', 'Chicken, rooster', 'Speech', 'Fowl', 'Cough', 'Animal'], ['Music', 'Cough', 'Speech'], ['Music', 'Cough', 'Speech']]"
bus,../audioData/sythenticSoundscenes/test/bus3_upshift_1.wav,"['tubestation', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Music', 'Cough', 'Police car (siren)', 'Siren', 'Emergency vehicle', 'Ambulance (siren)', 'Car alarm', 'Child speech, kid speaking']","[['Speech', 'Music', 'Cough', 'Police car (siren)', 'Siren', 'Emergency vehicle', 'Child speech, kid speaking', 'Ambulance (siren)', 'Car alarm', 'Alarm'], ['Speech', 'Police car (siren)', 'Siren', 'Car alarm', 'Emergency vehicle', 'Music', 'Ambulance (siren)'], ['Speech', 'Music', 'Police car (siren)', 'Siren', 'Ambulance (siren)', 'Emergency vehicle', 'Cough', 'Car alarm', 'Child speech, kid speaking'], ['Speech', 'Music', 'Cough', 'Police car (siren)', 'Siren', 'Child speech, kid speaking', 'Ambulance (siren)', 'Emergency vehicle', 'Car alarm', 'Alarm']]"
bus,../audioData/sythenticSoundscenes/test/bus3_upshift_9.wav,"['tubestation', 'tubestation', 'tube', 'tube', 'tube', 'tube', 'tube', 'bus', 'tube', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Car alarm', 'Music', 'Police car (siren)', 'Emergency vehicle', 'Siren', 'Ambulance (siren)', 'Child speech, kid speaking']","[['Speech', 'Car alarm', 'Child speech, kid speaking', 'Emergency vehicle', 'Police car (siren)', 'Siren', 'Ambulance (siren)'], ['Car alarm', 'Speech', 'Police car (siren)', 'Siren', 'Emergency vehicle', 'Ambulance (siren)'], ['Speech', 'Car alarm', 'Police car (siren)', 'Siren', 'Ambulance (siren)', 'Emergency vehicle', 'Music', 'Child speech, kid speaking'], ['Speech', 'Car alarm', 'Music', 'Police car (siren)', 'Child speech, kid speaking', 'Emergency vehicle', 'Siren', 'Ambulance (siren)']]"
bus,../audioData/sythenticSoundscenes/test/bus8_downshift_8.wav,"['tubestation', 'park', 'office', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Music', 'Cough', 'Throat clearing']","[['Speech', 'Music', 'Cough', 'Throat clearing'], ['Speech', 'Music', 'Cough', 'Throat clearing'], ['Speech', 'Music', 'Cough', 'Throat clearing'], ['Speech', 'Music', 'Cough', 'Throat clearing']]"
bus,../audioData/sythenticSoundscenes/test/bus10_downshift_3.wav,"['tubestation', 'park', 'office', 'tube', 'bus', 'bus', 'bus', 'bus', 'park', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Telephone', 'Music']","[['Speech', 'Telephone bell ringing', 'Telephone', 'Music', 'Television', 'Cash register', 'Ringtone'], ['Telephone bell ringing', 'Speech', 'Telephone', 'Ringtone', 'Music'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Train', 'Music', 'Rail transport', 'Vehicle', 'Railroad car, train wagon'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Music']]"
bus,../audioData/sythenticSoundscenes/test/bus9_downshift_7.wav,"['tubestation', 'tubestation', 'busystreet', 'busystreet', 'tube', 'bus', 'bus', 'bus', 'park', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Telephone bell ringing', 'Speech', 'Telephone', 'Alarm clock']","[['Telephone bell ringing', 'Speech', 'Telephone', 'Cough', 'Ringtone'], ['Telephone bell ringing', 'Speech', 'Alarm clock', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Alarm clock', 'Cough'], ['Telephone bell ringing', 'Speech', 'Telephone', 'Cough']]"
bus,../audioData/sythenticSoundscenes/test/bus3_downshift_1.wav,"['tubestation', 'tube', 'tube', 'tube', 'bus', 'tube', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Music', 'Cough', 'Throat clearing', 'Telephone bell ringing', 'Police car (siren)', 'Emergency vehicle', 'Siren', 'Alarm clock']","[['Speech', 'Cough', 'Music', 'Throat clearing', 'Siren', 'Emergency vehicle', 'Police car (siren)', 'Telephone bell ringing'], ['Speech', 'Music', 'Cough', 'Police car (siren)', 'Throat clearing', 'Emergency vehicle', 'Telephone bell ringing', 'Siren', 'Alarm clock'], ['Speech', 'Music', 'Cough', 'Police car (siren)', 'Throat clearing', 'Emergency vehicle', 'Siren'], ['Speech', 'Music', 'Cough', 'Throat clearing', 'Telephone bell ringing']]"
bus,../audioData/sythenticSoundscenes/test/bus7_4.wav,"['tubestation', 'bus', 'office', 'bus', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Telephone']","[['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Vehicle'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Vehicle']]"
bus,../audioData/sythenticSoundscenes/test/bus3_upshift_2.wav,"['tubestation', 'bus', 'tube', 'tube', 'tube', 'tube', 'tube', 'bus', 'tube', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Car alarm', 'Emergency vehicle', 'Police car (siren)', 'Siren', 'Ambulance (siren)', 'Music']","[['Speech', 'Car alarm', 'Emergency vehicle', 'Ambulance (siren)', 'Police car (siren)', 'Siren'], ['Car alarm', 'Police car (siren)', 'Siren', 'Emergency vehicle', 'Speech', 'Ambulance (siren)'], ['Car alarm', 'Speech', 'Emergency vehicle', 'Siren', 'Ambulance (siren)', 'Police car (siren)', 'Music'], ['Car alarm', 'Speech', 'Emergency vehicle', 'Police car (siren)', 'Siren', 'Music', 'Ambulance (siren)']]"
bus,../audioData/sythenticSoundscenes/test/bus7_downshift_9.wav,"['tubestation', 'park', 'office', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Music', 'Telephone']","[['Speech', 'Telephone bell ringing', 'Telephone', 'Music', 'Snicker'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Music', 'Telephone bell ringing'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Music']]"
bus,../audioData/sythenticSoundscenes/test/bus4_upshift_2.wav,"['tubestation', 'bus', 'bus', 'office', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Music']","[['Speech', 'Music', 'Children playing'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
bus,../audioData/sythenticSoundscenes/test/bus10_3.wav,"['tubestation', 'tube', 'busystreet', 'park', 'tube', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Telephone', 'Music']","[['Speech', 'Telephone bell ringing', 'Telephone', 'Inside, small room'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Vehicle'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Vehicle'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Vehicle', 'Music']]"
bus,../audioData/sythenticSoundscenes/test/bus2_upshift_1.wav,"['tubestation', 'bus', 'bus', 'busystreet', 'busystreet', 'bus', 'tube', 'tube', 'tube', 'supermarket', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Music']","[['Speech'], ['Speech', 'Fly, housefly', 'Insect', 'Mosquito', 'Bee, wasp, etc.'], ['Speech', 'Music', 'Vehicle'], ['Speech', 'Music']]"
bus,../audioData/sythenticSoundscenes/test/bus5_upshift_4.wav,"['tubestation', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone', 'Children playing']","[['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone', 'Children playing', 'Inside, small room'], ['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone', 'Child speech, kid speaking']]"
bus,../audioData/sythenticSoundscenes/test/bus2_downshift_9.wav,"['tubestation', 'busystreet', 'office', 'bus', 'bus', 'tube', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Cough', 'Chicken, rooster', 'Telephone bell ringing', 'Music', 'Bird', 'Telephone']","[['Speech', 'Cough', 'Telephone bell ringing', 'Music', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Cough', 'Chicken, rooster', 'Alarm clock'], ['Speech', 'Cough', 'Music', 'Telephone bell ringing'], ['Speech', 'Cough', 'Telephone bell ringing', 'Music']]"
bus,../audioData/sythenticSoundscenes/test/bus3_upshift_0.wav,"['tubestation', 'bus', 'bus', 'bus', 'bus', 'bus', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Car alarm', 'Music', 'Police car (siren)', 'Emergency vehicle', 'Siren', 'Ambulance (siren)', 'Alarm']","[['Speech', 'Emergency vehicle', 'Police car (siren)', 'Music', 'Ambulance (siren)', 'Siren', 'Car alarm', 'Cough', 'Child speech, kid speaking', 'Alarm'], ['Police car (siren)', 'Car alarm', 'Speech', 'Siren', 'Emergency vehicle', 'Ambulance (siren)', 'Music'], ['Car alarm', 'Police car (siren)', 'Speech', 'Ambulance (siren)', 'Siren', 'Emergency vehicle', 'Music', 'Child speech, kid speaking'], ['Speech', 'Music', 'Car alarm', 'Police car (siren)', 'Emergency vehicle', 'Ambulance (siren)', 'Siren']]"
bus,../audioData/sythenticSoundscenes/test/bus5_upshift_2.wav,"['restaurant', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone']","[['Speech', 'Telephone bell ringing', 'Music', 'Telephone', 'Ringtone', 'Inside, small room'], ['Speech', 'Telephone bell ringing', 'Music', 'Ringtone', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Music', 'Telephone', 'Ringtone'], ['Speech', 'Telephone bell ringing', 'Music', 'Telephone', 'Ringtone']]"
bus,../audioData/sythenticSoundscenes/test/bus6_downshift_4.wav,"['tubestation', 'bus', 'park', 'bus', 'bus', 'bus', 'tube', 'tube', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']","['Speech', 'Inside, small room']","[['Speech', 'Inside, small room', 'Television', 'Music'], ['Speech', 'Animal'], ['Speech'], ['Speech', 'Inside, small room']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet1_upshift_7.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Music']","[['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Baby laughter'], ['Speech', 'Music'], ['Speech']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet10_downshift_2.wav,"['tubestation', 'busystreet', 'tube', 'quietstreet', 'tube', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Scissors', 'Vehicle']","[['Scissors', 'Speech'], ['Speech', 'Scissors', 'Vehicle'], ['Speech', 'Scissors', 'Vehicle'], ['Speech', 'Scissors', 'Vehicle'], ['Speech', 'Scissors'], ['Speech', 'Scissors'], ['Scissors', 'Speech']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet4_upshift_0.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Vehicle', 'Car', 'Engine starting']","[['Vehicle', 'Car', 'Engine starting', 'Speech'], ['Vehicle', 'Car', 'Air brake', 'Speech', 'Engine starting'], ['Vehicle', 'Car', 'Engine starting', 'Speech', 'Air brake'], ['Vehicle', 'Car', 'Speech', 'Engine starting'], ['Vehicle', 'Fowl', 'Car', 'Speech'], ['Vehicle', 'Car', 'Speech', 'Engine starting'], ['Vehicle', 'Car']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet4_5.wav,"['tubestation', 'tubestation', 'tubestation', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'park', 'park', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Vehicle', 'Speech', 'Air brake', 'Truck', 'Traffic noise, roadway noise', 'Car', 'Bus', 'Motor vehicle (road)']","[['Vehicle', 'Speech', 'Air brake', 'Truck', 'Traffic noise, roadway noise', 'Car', 'Train'], ['Vehicle', 'Air brake', 'Speech', 'Truck', 'Car', 'Reversing beeps'], ['Vehicle', 'Air brake', 'Speech', 'Truck', 'Car', 'Reversing beeps', 'Motor vehicle (road)', 'Traffic noise, roadway noise'], ['Speech', 'Vehicle', 'Air brake', 'Truck', 'Car'], ['Speech', 'Vehicle', 'Air brake'], ['Speech', 'Vehicle', 'Air brake'], ['Speech', 'Vehicle', 'Air brake']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet3_upshift_4.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'park', 'tube', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Vehicle']","[['Speech'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech', 'Vehicle']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet2_downshift_1.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'park', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Chicken, rooster', 'Speech', 'Fowl', 'Cluck', 'Bird', 'Crowing, cock-a-doodle-doo']","[['Speech', 'Chicken, rooster', 'Fowl', 'Cluck'], ['Speech', 'Chicken, rooster', 'Fowl', 'Vehicle', 'Cluck', 'Bird'], ['Speech', 'Chicken, rooster', 'Fowl', 'Cluck', 'Bird', 'Vehicle', 'Crowing, cock-a-doodle-doo'], ['Speech', 'Chicken, rooster', 'Fowl', 'Cluck', 'Bird', 'Crowing, cock-a-doodle-doo'], ['Speech', 'Chicken, rooster', 'Fowl', 'Cluck', 'Bird'], ['Chicken, rooster', 'Speech', 'Fowl', 'Cluck', 'Bird', 'Crowing, cock-a-doodle-doo'], ['Speech', 'Chicken, rooster', 'Fowl', 'Cluck', 'Bird', 'Music']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet1_upshift_2.wav,"['tubestation', 'park', 'park', 'busystreet', 'busystreet', 'park', 'tube', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech', 'Smoke detector, smoke alarm'], ['Speech', 'Smoke detector, smoke alarm'], ['Speech'], ['Speech', 'Smoke detector, smoke alarm']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet9_9.wav,"['tubestation', 'park', 'busystreet', 'park', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Vehicle', 'Snicker']","[['Speech', 'Vehicle', 'Laughter', 'Snicker'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Laughter']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet1_downshift_4.wav,"['tubestation', 'busystreet', 'tube', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Chicken, rooster', 'Fowl', 'Animal', 'Cluck']","[['Speech'], ['Speech', 'Vehicle', 'Chicken, rooster'], ['Speech', 'Chicken, rooster', 'Animal'], ['Speech', 'Chicken, rooster', 'Animal'], ['Speech', 'Animal', 'Chicken, rooster'], ['Speech', 'Chicken, rooster', 'Animal'], ['Speech', 'Chicken, rooster', 'Fowl', 'Animal', 'Cluck']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet7_6.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Vehicle', 'Car']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Car'], ['Speech', 'Vehicle', 'Car'], ['Speech', 'Vehicle'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Car']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet10_downshift_6.wav,"['tubestation', 'busystreet', 'tube', 'tube', 'tube', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']",['Speech'],"[['Speech'], ['Speech', 'Arrow'], ['Speech', 'Inside, small room'], ['Speech', 'Inside, small room'], ['Speech'], ['Speech', 'Arrow'], ['Speech']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet10_downshift_5.wav,"['tubestation', 'park', 'quietstreet', 'park', 'park', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']",['Speech'],"[[], ['Speech'], ['Train', 'Vehicle', 'Rail transport', 'Railroad car, train wagon'], ['Train', 'Vehicle', 'Rail transport', 'Railroad car, train wagon'], ['Smoke detector, smoke alarm', 'Sine wave'], ['Smoke detector, smoke alarm'], []]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet1_downshift_7.wav,"['tubestation', 'busystreet', 'tube', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Cricket', 'Insect']","[['Speech', 'Cricket', 'Insect'], ['Speech', 'Vehicle'], ['Speech', 'Cricket', 'Insect'], ['Speech', 'Cricket', 'Insect'], ['Speech', 'Cricket', 'Insect'], ['Speech', 'Cricket'], ['Speech', 'Cricket', 'Insect', 'Animal']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet3_upshift_1.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'quietstreet', 'park', 'park', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Vehicle']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
busystreet,../audioData/sythenticSoundscenes/test/busystreet3_upshift_9.wav,"['tubestation', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'park', 'tube', 'tube', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet', 'busystreet']","['Speech', 'Vehicle']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle']]"
